date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:45	48845/48845	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Feb%202017%2013:04:42%20GMT	http://gameport.wiledia.com/games/portal-pc-315	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/games/portal-pc-315.html	(from http://gameport.wiledia.com/games?page=11)
10:04:48	30486/30486	---MC-	200	added ('OK')	image/jpeg	etag:b60d75dd99a2ef7f76f74ac91ce7c859	http://gameport.wiledia.com/images/cover/1487185896-370.jpg	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/images/cover/1487185896-370.jpg	(from http://gameport.wiledia.com/games?page=11)
10:04:51	102666/102666	---MC-	200	added ('OK')	image/png	etag:56124ea14ce5cd5fc86504478b4bbcd8	http://gameport.wiledia.com/images/cover/1485945295-217.jpg	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/images/cover/1485945295-217.png	(from http://gameport.wiledia.com/games?page=11)
10:04:52	48928/48928	---M-Z	200	added ('OK')	text/html	date:Sun,%2026%20Feb%202017%2013:04:50%20GMT	http://gameport.wiledia.com/games/crysis-pc-387	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/games/crysis-pc-387.html	(from http://gameport.wiledia.com/games?page=11)
10:04:59	183961/183961	---MC-	200	added ('OK')	image/png	etag:046a56f4b091da33ab1a76c56f8e25ac	http://gameport.wiledia.com/images/cover/1486672444-335.jpg	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/images/cover/1486672444-335.png	(from http://gameport.wiledia.com/games?page=11)
10:05:00	48903/48903	---M-Z	200	added ('OK')	text/html	date:Sun,%2026%20Feb%202017%2013:04:57%20GMT	http://gameport.wiledia.com/games/super-mario-galaxy-wii-321	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/games/super-mario-galaxy-wii-321.html	(from http://gameport.wiledia.com/games?page=11)
10:05:02	51659/51659	---MC-	200	added ('OK')	image/jpeg	etag:b4d84f4d62d18659a1363ea2ab226971	http://gameport.wiledia.com/images/cover/1487519136-387.jpg	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/images/cover/1487519136-387.jpg	(from http://gameport.wiledia.com/games?page=11)
10:05:02	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/lang/en	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/lang/en.810.delayed	(from http://gameport.wiledia.com/games?page=11)
10:05:02	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/login/twitter	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/login/twitter.811.delayed	(from http://gameport.wiledia.com/games?page=11)
10:05:02	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/login/twitter	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/login/twitter.812.delayed	(from http://gameport.wiledia.com/games?page=11)
10:05:02	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/lang/en	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/lang/en.814.delayed	(from http://gameport.wiledia.com/games/call-of-duty-4-modern-warfare-pc-339)
10:05:02	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/login/twitter	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/login/twitter.815.delayed	(from http://gameport.wiledia.com/games/call-of-duty-4-modern-warfare-pc-339)
10:05:02	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/login/twitter	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/login/twitter.816.delayed	(from http://gameport.wiledia.com/games/call-of-duty-4-modern-warfare-pc-339)
10:05:04	48948/48948	---M-Z	200	added ('OK')	text/html	date:Sun,%2026%20Feb%202017%2013:05:01%20GMT	http://gameport.wiledia.com/games/tony-hawks-proving-ground-wii-280	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/games/tony-hawks-proving-ground-wii-280	(from http://gameport.wiledia.com/games?page=12)
10:05:05	1298/1298	---M--	200	added ('OK')	image/png	etag:%2258617b0f-512%22	http://gameport.wiledia.com/logos/wii_tiny.png	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/logos/wii_tiny.png	(from http://gameport.wiledia.com/games?page=12)
10:05:05	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/lang/en	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/lang/en.817.delayed	(from http://gameport.wiledia.com/games/metin2-pc-275)
10:05:05	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/login/twitter	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/login/twitter.818.delayed	(from http://gameport.wiledia.com/games/metin2-pc-275)
10:05:05	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/login/twitter	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/login/twitter.819.delayed	(from http://gameport.wiledia.com/games/metin2-pc-275)
10:05:05	4049/4049	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Feb%202017%2013:05:03%20GMT	http://gameport.wiledia.com/games/225/media	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/games/225/media	(from http://gameport.wiledia.com/games/halo-2-pc-225)
10:05:05	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/lang/en	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/lang/en.81b.delayed	(from http://gameport.wiledia.com/games/halo-2-pc-225)
10:05:05	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/login/twitter	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/login/twitter.81c.delayed	(from http://gameport.wiledia.com/games/halo-2-pc-225)
10:05:05	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/login/twitter	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/login/twitter.81d.delayed	(from http://gameport.wiledia.com/games/halo-2-pc-225)
10:05:05	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/lang/en	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/lang/en.81e.delayed	(from http://gameport.wiledia.com/games/final-fantasy-vi-advance-gba-390)
10:05:05	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/login/twitter	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/login/twitter.81f.delayed	(from http://gameport.wiledia.com/games/final-fantasy-vi-advance-gba-390)
10:05:05	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/login/twitter	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/login/twitter.820.delayed	(from http://gameport.wiledia.com/games/final-fantasy-vi-advance-gba-390)
10:05:06	4049/4049	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Feb%202017%2013:05:03%20GMT	http://gameport.wiledia.com/games/193/media	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/games/193/media	(from http://gameport.wiledia.com/games/the-legend-of-zelda-twilight-princess-wii-193)
10:05:06	0/-1	---M--	302	error ('')			http://gameport.wiledia.com/lang/en	C:/Meus%20Sites/Gamestore/gameport.wiledia.com/lang/en.822.delayed	(from http://gameport.wiledia.com/games/the-legend-of-zelda-twilight-princess-wii-193)
